unique_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
511813,Azazel (Grigori) (Earth-616),\/Azazel_(Grigori)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,,Apr-00,2000
695299,Eclecta (Earth-616),\/Eclecta_(Earth-616),Secret Identity,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,,Apr-00,2000
67355,Flying Carpet (SHE) (Earth-616),\/Flying_Carpet_(SHE)_(Earth-616),Secret Identity,,,,Male Characters,,Deceased Characters,,Dec-00,2000
555853,Freak (Silvereye) (Earth-616),\/Freak_(Silvereye)_(Earth-616),,,,Bald,Male Characters,,Living Characters,,Jan-00,2000
703797,G'anym (Earth-616),\/G%27anym_(Earth-616),Public Identity,,,,Female Characters,,Living Characters,,Jul-00,2000
16470,Geronimo Crowe (Earth-616),\/Geronimo_Crowe_(Earth-616),,,,,Male Characters,,Living Characters,,Sep-00,2000
61820,John Braddock (Earth-616),\/John_Braddock_(Earth-616),,,,Blond Hair,Male Characters,,Living Characters,,Apr-00,2000
18321,Malovick (Earth-616),\/Malovick_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,,Apr-00,2000
43788,Masahiko (Earth-616),\/Masahiko_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,,May-00,2000
12803,Max Parrish (Earth-616),\/Max_Parrish_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,,Dec-00,2000
590329,Obliterator (Alien) (Earth-616),\/Obliterator_(Alien)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,Sep-00,2000
507262,P'kar (Earth-616),\/P%27kar_(Earth-616),Public Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,,Oct-00,2000
507260,P'krrd (Earth-616),\/P%27krrd_(Earth-616),Public Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,,Jul-00,2000
695302,Pyron (Deadair) (Earth-616),\/Pyron_(Deadair)_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,,Apr-00,2000
19091,R'tee (Earth-616),\/R%27tee_(Earth-616),Public Identity,Good Characters,Green Eyes,No Hair,Male Characters,,Living Characters,,Feb-00,2000
251058,T'Dogo (Heroes Reborn) (Earth-616),\/T%27Dogo_(Heroes_Reborn)_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,,Jan-00,2000
18173,Why'rion (Earth-616),\/Why%27rion_(Earth-616),,,,,Male Characters,,Living Characters,,Nov-00,2000
272200,X'Hoss (Earth-616),\/X%27Hoss_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,,May-00,2000
1532,Z'Cann (Earth-616),\/Z%27Cann_(Earth-616),Public Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,,Feb-00,2000
18619,Anna Wei (Earth-616),\/Anna_Wei_(Earth-616),,,,,Female Characters,,Living Characters,,Oct-01,2001
298158,Barker (Dog) (Earth-616),\/Barker_(Dog)_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,,Jun-01,2001
34274,Brutus Klor (Earth-616),\/Brutus_Klor_(Earth-616),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,,Feb-01,2001
18745,Caleb Tillis (Earth-616),\/Caleb_Tillis_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,,Jul-01,2001
521111,Charles Barnabus (Earth-616),\/Charles_Barnabus_(Earth-616),Secret Identity,,Grey Eyes,Black Hair,Male Characters,,Living Characters,,Dec-01,2001
18720,Claude Unger (Earth-616),\/Claude_Unger_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,,Sep-01,2001
441918,Croc (Earth-616),\/Croc_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Male Characters,,Deceased Characters,,Aug-01,2001
321459,Grace & Mary Mercy (Earth-616),\/Grace_%26_Mary_Mercy_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,,May-01,2001
34272,Hedron theFaceted (Earth-616),\/Hedron_theFaceted_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,,Feb-01,2001
280850,John (Mutant) (Earth-616),\/John_(Mutant)_(Earth-616),Public Identity,,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,,Oct-01,2001
624024,Karinna Rose (Earth-616),\/Karinna_Rose_(Earth-616),Public Identity,Good Characters,,,,,Living Characters,,Nov-01,2001
59303,Kathleen O'Meara (Earth-616),\/Kathleen_O%27Meara_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,,Jan-01,2001
18618,Kiko Wei (Earth-616),\/Kiko_Wei_(Earth-616),,,,,Male Characters,,Living Characters,,Oct-01,2001
23912,Rose O'Hara (Earth-616),\/Rose_O%27Hara_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,,Nov-01,2001
441923,Simian (Earth-616),\/Simian_(Earth-616),,,,,,,Deceased Characters,,Aug-01,2001
18737,Tallibone (Earth-616),\/Tallibone_(Earth-616),,,,Red Hair,Female Characters,,Living Characters,,Sep-01,2001
34289,Viliven (Earth-616),\/Viliven_(Earth-616),,,,,Female Characters,,Living Characters,,Feb-01,2001
441926,Warthog (Earth-616),\/Warthog_(Earth-616),,,,Brown Hair,Male Characters,,Deceased Characters,,Aug-01,2001
63746,Charles Huckle (Earth-616),\/Charles_Huckle_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,,Nov-02,2002
63747,Kane Tucker (Earth-616),\/Kane_Tucker_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,Nov-02,2002
63743,Katherine Hahn (Earth-616),\/Katherine_Hahn_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,,Nov-02,2002
16878,N'zyr (Earth-616),\/N%27zyr_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,,Female Characters,,Living Characters,,May-02,2002
16808,Solomon O'Sullivan (Earth-616),\/Solomon_O%27Sullivan_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,,Aug-02,2002
34312,Voletta Todd (Counter-Earth) (Earth-616),\/Voletta_Todd_(Counter-Earth)_(Earth-616),,,,,Female Characters,,Living Characters,,Feb-02,2002
508133,Yoshi's mother (Earth-616),\/Yoshi%27s_mother_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,,Jun-02,2002
471818,Barb (Spikes) (Earth-616),\/Barb_(Spikes)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,Jan-03,2003
280420,Brian Swaine (Earth-616),\/Brian_Swaine_(Earth-616),,,,Blond Hair,Male Characters,,Living Characters,,Feb-03,2003
501059,Drang (Earth-616),\/Drang_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,May-03,2003
104663,Friederich Krause (Earth-616),\/Friederich_Krause_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,,Nov-03,2003
468285,Hector (Latin Kings) (Earth-616),\/Hector_(Latin_Kings)_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,,Nov-03,2003
195607,Jake Garza (Earth-616),\/Jake_Garza_(Earth-616),Public Identity,Neutral Characters,Red Eyes,Orange Hair,Male Characters,,Living Characters,,Aug-03,2003
553775,Jeremy Markley (Earth-616),\/Jeremy_Markley_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,,Oct-03,2003
482453,Josiah's Surrogate Mother (Earth-616),\/Josiah%27s_Surrogate_Mother_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,,Nov-03,2003
278358,Le' Sabre (Earth-616),\/Le%27_Sabre_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,May-03,2003
16385,Marie D'Ancanto (Earth-616),\/Marie_D%27Ancanto_(Earth-616),Public Identity,,One Eye,Red Hair,Female Characters,,Living Characters,,Nov-03,2003
16710,Reuben O'Hara (Earth-616),\/Reuben_O%27Hara_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,,Mar-03,2003
501058,Sturm (Earth-616),\/Sturm_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,May-03,2003
18461,Agmarr Slogg (Earth-616),\/Agmarr_Slogg_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,,Nov-04,2004
116747,Carlo Brewster (Earth-616),\/Carlo_Brewster_(Earth-616),Secret Identity,Good Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,,Jan-04,2004
34683,Ch'ak (Earth-616),\/Ch%27ak_(Earth-616),,,Yellow Eyes,No Hair,Male Characters,,Living Characters,,Jun-04,2004
79785,Chris Reichert (Earth-616),\/Chris_Reichert_(Earth-616),,,,,Male Characters,,Living Characters,,Apr-04,2004
28500,D'narda (Earth-616),\/D%27narda_(Earth-616),Secret Identity,,Green Eyes,Red Hair,Female Characters,,Living Characters,,Oct-04,2004
477037,Greg Carlson (Earth-616),\/Greg_Carlson_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,,Jun-04,2004
552332,Hakurei,\/Hakurei,,Bad Characters,,,Male Characters,,Living Characters,,May-04,2004
79786,Jason Reichert (Earth-616),\/Jason_Reichert_(Earth-616),,,,,Male Characters,,Living Characters,,Apr-04,2004
79787,Kevin Smith (Earth-616),\/Kevin_Smith_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,,Apr-04,2004
79788,Roy Cook (Earth-616),\/Roy_Cook_(Earth-616),,,,,Male Characters,,Living Characters,,Apr-04,2004
531175,Tuatola T'Tuana Timon (Earth-616),\/Tuatola_T%27Tuana_Timon_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,,May-04,2004
706214,Aragorn (Vatican's Black Knight) (Earth-616),\/Aragorn_(Vatican%27s_Black_Knight)_(Earth-616),No Dual Identity,,,White Hair,,,Deceased Characters,,Jun-05,2005
464280,Dale Rice (Earth-616),\/Dale_Rice_(Earth-616),,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,,Mar-05,2005
735078,De'zean (Earth-616),\/De%27zean_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Deceased Characters,,Nov-05,2005
605421,Dex (Coot's Bluff) (Earth-616),\/Dex_(Coot%27s_Bluff)_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,,Nov-05,2005
640766,Eleanor Bishop (Earth-616),\/Eleanor_Bishop_(Earth-616),Public Identity,Neutral Characters,,,Female Characters,,Deceased Characters,,May-05,2005
735077,Ewa'fareek (Earth-616),\/Ewa%27fareek_(Earth-616),No Dual Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,,Nov-05,2005
30872,Frankenstein's Monster (Clone) (Earth-616),\/Frankenstein%27s_Monster_(Clone)_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,,Dec-05,2005
678984,H'Rham (Earth-616),\/H%27Rham_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,,Jul-05,2005
677187,K'Shan (Earth-616),\/K%27Shan_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,,Jul-05,2005
676820,K'Tyah (Earth-616),\/K%27Tyah_(Earth-616),Public Identity,Good Characters,,Bald,Male Characters,,Living Characters,,May-05,2005
677217,Klaw (Ulysses' great-grandfather) (Earth-616),\/Klaw_(Ulysses%27_great-grandfather)_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,,Apr-05,2005
280729,Lil' Bro (Earth-616),\/Lil%27_Bro_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,,Sep-05,2005
496243,Louis Sadler's son (Earth-616),\/Louis_Sadler%27s_son_(Earth-616),Public Identity,Good Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,,Apr-05,2005
664584,M'Butu (Earth-616),\/M%27Butu_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,,Jun-05,2005
676821,M'Shula (Earth-616),\/M%27Shula_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,,May-05,2005
539872,Matthew Bronleewe (Earth-616),\/Matthew_Bronleewe_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,,Jun-05,2005
350100,Mrs. Altman (Anelle's Nursemaid) (Earth-616),\/Mrs._Altman_(Anelle%27s_Nursemaid)_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,,Dec-05,2005
505985,Numara D'athahr (Earth-616),\/Numara_D%27athahr_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,Feb-05,2005
678841,Q'Ran (Earth-616),\/Q%27Ran_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,,Jul-05,2005
539874,Richard Chung (Earth-616),\/Richard_Chung_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,,Jun-05,2005
452787,Ronald Kinney (Earth-616),\/Ronald_Kinney_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Deceased Characters,,Mar-05,2005
345569,S'Yan (Earth-616),\/S%27Yan_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,,May-05,2005
345614,T'Shan (Earth-616),\/T%27Shan_(Earth-616),Public Identity,Good Characters,Black Eyes,Bald,Male Characters,,Living Characters,,May-05,2005
22908,Titannus (Earth-616),\/Titannus_(Earth-616),,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,,Jan-05,2005
539873,Todd Casey (Earth-616),\/Todd_Casey_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,,Jun-05,2005
506902,Ya'lont (Earth-616),\/Ya%27lont_(Earth-616),No Dual Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,,Feb-05,2005
456578,Yuri's stepmother (Earth-616),\/Yuri%27s_stepmother_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,,Nov-05,2005
48274,Ame-no-minaka-nushi-no-kami (Earth-616),\/Ame-no-minaka-nushi-no-kami_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,,Jul-06,2006
539875,Anissa Dorsey (Earth-616),\/Anissa_Dorsey_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,,Mar-06,2006
705684,Carl Lombardi (Earth-616),\/Carl_Lombardi_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,,Jan-06,2006
506901,Dai'andral (Earth-616),\/Dai%27andral_(Earth-616),Public Identity,Good Characters,White Eyes,,Female Characters,,Living Characters,,Apr-06,2006
34776,Eric O'Grady (Earth-616),\/Eric_O%27Grady_(Earth-616),Secret Identity,Good Characters,Green Eyes,Red Hair,Male Characters,,Deceased Characters,,Dec-06,2006
34808,K'Tor (Earth-616),\/K%27Tor_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,,Nov-06,2006
399646,Kal'ti (Earth-616),\/Kal%27ti_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,,Nov-06,2006
712986,Kerberos (Skrull) (Earth-616),\/Kerberos_(Skrull)_(Earth-616),Public Identity,Good Characters,Black Eyes,Brown Hair,Male Characters,,Living Characters,,Jan-06,2006
279999,Kid Clayton (Earth-616),\/Kid_Clayton_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,,Aug-06,2006
34807,Korvus Rook'shir (Earth-616),\/Korvus_Rook%27shir_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,,Nov-06,2006
704619,Lucius Kleinstein (Earth-616),\/Lucius_Kleinstein_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,,Jan-06,2006
452809,Mrs. Munroe (Earth-616),\/Mrs._Munroe_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,,Jul-06,2006
34809,N'Ruto (Earth-616),\/N%27Ruto_(Earth-616),Public Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,,Nov-06,2006
452810,Ororo's grandmother (Earth-616),\/Ororo%27s_grandmother_(Earth-616),Secret Identity,Good Characters,Brown Eyes,White Hair,Female Characters,,Living Characters,,Aug-06,2006
36948,Otkid the Omnipotent (Earth-616),\/Otkid_the_Omnipotent_(Earth-616),,,,,Male Characters,,Living Characters,,Dec-06,2006
539876,Perry Moore (Earth-616),\/Perry_Moore_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,,Mar-06,2006
29181,R'Kin (Earth-616),\/R%27Kin_(Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Jun-06,2006
539877,Robin Parrish (Earth-616),\/Robin_Parrish_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,,Mar-06,2006
35486,Rook'shir (Earth-616),\/Rook%27shir_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,,Dec-06,2006
32489,S'Bak (Earth-616),\/S%27Bak_(Earth-616),Public Identity,,Green Eyes,,Female Characters,,Living Characters,,Jun-06,2006
95535,Shadow Slayer (Earth-616),\/Shadow_Slayer_(Earth-616),,,,,,,Living Characters,,Oct-06,2006
105980,Shell (Shi'ar Death Commando) (Earth-616),\/Shell_(Shi%27ar_Death_Commando)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,Feb-06,2006
125808,Sir Henry (Earth-616),\/Sir_Henry_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,,Oct-06,2006
125811,Sir William (Earth-616),\/Sir_William_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,,Oct-06,2006
127816,Z'Reg (Earth-616),\/Z%27Reg_(Earth-616),Secret Identity,Good Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Jul-06,2006
322600,'Spinner (Earth-616),\/%27Spinner_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,,Nov-07,2007
298165,Alan O'Neil (Earth-616),\/Alan_O%27Neil_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,,Jun-07,2007
480240,Aphrodite (CSA) (Earth-616),\/Aphrodite_(CSA)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,,Feb-07,2007
565895,Chandra (Centaurian) (Earth-616),\/Chandra_(Centaurian)_(Earth-616),Public Identity,Good Characters,,No Hair,Female Characters,,Living Characters,,Apr-07,2007
88024,Eldest (Scy'ar Tal) (Earth-616),\/Eldest_(Scy%27ar_Tal)_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,,,Living Characters,,Dec-07,2007
73330,Ethan Meyers (Earth-616),\/Ethan_Meyers_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,,May-07,2007
507297,Ev Teel Urizen (Earth-616),\/Ev_Teel_Urizen_(Earth-616),Public Identity,Bad Characters,White Eyes,,Male Characters,,Living Characters,,May-07,2007
52957,Hackett Zemo (Earth-616),\/Hackett_Zemo_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,,May-07,2007
694039,Hartwig Zemo (Earth-616),\/Hartwig_Zemo_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Deceased Characters,,May-07,2007
694038,Hoffman Zemo (Earth-616),\/Hoffman_Zemo_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,,Jul-07,2007
88486,Jazinda Kl'rt-Spawn (Earth-616),\/Jazinda_Kl%27rt-Spawn_(Earth-616),Secret Identity,Good Characters,Green Eyes,Black Hair,Female Characters,Homosexual Characters,Living Characters,,Dec-07,2007
340075,K'Beer Okoye (Earth-616),\/K%27Beer_Okoye_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,,Nov-07,2007
88009,Ka'ardum (Earth-616),\/Ka%27ardum_(Earth-616),Public Identity,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,,May-07,2007
115798,Khn'nr (Earth-616),\/Khn%27nr_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,,Mar-07,2007
602788,L'Empereur du Monde Souterrain (Ren\u00e9) (Earth-616),\/L%27Empereur_du_Monde_Souterrain_(Ren%C3%A9)_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,,Feb-07,2007
